TRANSACTION_NUMBER,INSTANCE_DATE,GROUP_EN,PROCEDURE_EN,IS_OFFPLAN_EN,IS_FREE_HOLD_EN,USAGE_EN,AREA_EN,PROP_TYPE_EN,PROP_SB_TYPE_EN,TRANS_VALUE,PROCEDURE_AREA,ACTUAL_AREA,ROOMS_EN,PARKING,NEAREST_METRO_EN,NEAREST_MALL_EN,NEAREST_LANDMARK_EN,TOTAL_BUYER,TOTAL_SELLER,MASTER_PROJECT_EN,PROJECT_EN
"11-9744-2026","2026-03-05 11:14:36","Sales","Sale","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","3730000","271.18","271.18","3 B/R","","","","","0","0","","The Pulse Beachfront 2"
"11-9750-2026","2026-03-05 11:15:12","Sales","Sale","Ready","Free Hold","Residential","THE LAKES","Building","Villa","6250000","241.55","241.55","3 B/R","","","","","0","0","",""
"11-9752-2026","2026-03-05 11:37:08","Sales","Sale","Ready","Free Hold","Residential","ARABIAN RANCHES II","Building","Villa","4150000","236","236","4 B/R","","","","Motor City","0","0","","AR II Camelia 2"
"11-9759-2026","2026-03-05 11:34:38","Sales","Sale","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","3130000","163.59","163.59","3 B/R","","","","IMG World Adventures","0","0","","La Rosa 6 "
"11-9763-2026","2026-03-05 12:01:45","Sales","Sale","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","4250000","140.43","140.43","3 B/R","","","","","0","0","","Aura"
"11-9765-2026","2026-03-05 11:52:39","Sales","Sale","Ready","Free Hold","Residential","Wadi Al Safa 3","Building","Villa","7500000","180.29","180.29","4 B/R","","","","","0","0","","ALBARARI IXORA VILLAS"
"11-9769-2026","2026-03-05 11:46:17","Sales","Sale","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","2927000","174","174","3 B/R","","","","","0","0","","The Valley - Talia"
"11-9783-2026","2026-03-05 11:49:47","Sales","Sale","Ready","Free Hold","Residential","GRAND VIEWS","Building","Villa","6600000","309.71","309.71","4 B/R","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","0","0","","GRAND VIEWS"
"11-9784-2026","2026-03-05 12:42:51","Sales","Sale","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","3900000","300.46","300.46","4 B/R","","","","IMG World Adventures","0","0","","La Violeta 2"
"11-9791-2026","2026-03-05 12:06:22","Sales","Sale","Ready","Free Hold","Residential","RUKAN","Building","Villa","1060000","59.32","59.32","1 B/R","","","","","0","0","","Rukan 3"
"11-9793-2026","2026-03-05 12:12:12","Sales","Sale","Ready","Free Hold","Residential","RUKAN","Building","Villa","1175000","90.06","90.06","1 B/R","","","","","0","0","","Rukan 3"
"11-9819-2026","2026-03-05 13:07:31","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Building","Villa","3900000","280.63","280.63","4 B/R","","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","0","0","",""
"11-9859-2026","2026-03-05 16:31:11","Sales","Sale","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","3100000","163.58","163.58","3 B/R","","","","IMG World Adventures","0","0","","La Violeta 2"
"11-9865-2026","2026-03-06 10:16:34","Sales","Sale","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","5600000","386.15","386.15","3 B/R","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 15"
"11-9870-2026","2026-03-06 09:50:22","Sales","Sale","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","3325000","186.16","186.16","2 B/R","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 14"
"11-9894-2026","2026-03-06 10:31:49","Sales","Sale","Ready","Free Hold","Residential","GRAND VIEWS","Building","Villa","7600000","309.8","309.8","4 B/R","","Business Bay Metro Station","Dubai Mall","Downtown Dubai","0","0","","GRAND VIEWS"
"11-9902-2026","2026-03-06 10:09:17","Sales","Sale","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","2850000","174","174","3 B/R","","","","","0","0","","The Valley-Nara"
"11-9917-2026","2026-03-06 10:24:26","Sales","Sale","Ready","Free Hold","Residential","AL FURJAN","Building","Villa","4800000","221.14","221.14","4 B/R","","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","0","0","",""
"11-9920-2026","2026-03-06 10:40:43","Sales","Sale","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","2600000","173.99","173.99","3 B/R","","","","","0","0","","The Valley - Orania"
"11-9927-2026","2026-03-06 11:40:23","Sales","Sale","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","2950000","174","174","3 B/R","","","","","0","0","","The Valley-Nara"
"11-9949-2026","2026-03-06 11:41:30","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Building","Villa","3600000","167.46","167.46","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","",""
"11-9955-2026","2026-03-06 11:12:31","Sales","Sale","Ready","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","5500000","303.04","303.04","4 B/R","","","","","0","0","","Arabian Ranches lll - June"
"11-9958-2026","2026-03-06 11:35:31","Sales","Sale","Ready","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Building","Villa","4800000","215.9","215.9","4 B/R","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","",""
"11-9959-2026","2026-03-06 12:01:06","Sales","Sale","Ready","Free Hold","Residential","Al Yelayiss 2","Building","Villa","2880000","174","174","3 B/R","","","","","0","0","","MAHA TOWNHOUSES "
"11-9997-2026","2026-03-06 13:44:38","Sales","Sale","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","3850000","214.85","214.85","2 B/R","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 15"
"110-112-2026","2026-02-16 10:16:06","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Yelayiss 2","Building","Villa","3000000","172.2","172.2","3 B/R","","","","","0","0","","MAHA TOWNHOUSES "
"110-112-2026","2026-02-16 10:16:06","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Yelayiss 2","Building","Villa","2400000","172.2","172.2","3 B/R","","","","","0","0","","MAHA TOWNHOUSES "
"110-114-2026","2026-02-16 14:38:35","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1000000","52.87","52.87","1 B/R","","","","","0","0","","Rukan 3"
"110-114-2026","2026-02-16 14:38:35","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","800000","52.87","52.87","1 B/R","","","","","0","0","","Rukan 3"
"110-115-2026","2026-02-16 17:12:05","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","TILAL AL GHAF","Building","Villa","3350000","225.69","225.69","4 B/R","","","","","0","0","","Elan"
"110-115-2026","2026-02-16 17:12:05","Sales","Lease to Own Registration","Ready","Free Hold","Residential","TILAL AL GHAF","Building","Villa","4500000","225.69","225.69","4 B/R","","","","","0","0","","Elan"
"110-120-2026","2026-02-17 12:43:50","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","AL FURJAN","Building","Villa","2960000","198.59","198.59","3 B/R","","ENERGY Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","0","0","",""
"110-120-2026","2026-02-17 12:43:50","Sales","Lease to Own Registration","Ready","Free Hold","Residential","AL FURJAN","Building","Villa","3700000","198.59","198.59","3 B/R","","ENERGY Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","0","0","",""
"110-130-2026","2026-02-20 10:36:16","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1360000","101.43","101.43","2 B/R","","","","","0","0","","Rukan 3"
"110-130-2026","2026-02-20 10:36:16","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1800000","101.43","101.43","2 B/R","","","","","0","0","","Rukan 3"
"110-138-2026","2026-02-25 12:23:28","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","2280000","174","174","3 B/R","","","","","0","0","","The Valley - Orania"
"110-138-2026","2026-02-25 12:23:28","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","2910000","174","174","3 B/R","","","","","0","0","","The Valley - Orania"
"110-159-2026","2026-03-06 10:28:40","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","2600000","174","174","3 B/R","","","","","0","0","","The Valley - Orania"
"110-159-2026","2026-03-06 10:28:40","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","1690000","174","174","3 B/R","","","","","0","0","","The Valley - Orania"
"110-169-2026","2026-03-12 11:06:50","Sales","Lease to Own Registration","Ready","Free Hold","Residential","EMAAR SOUTH","Building","Villa","3185000","268.76","268.76","4 B/R","","","","Al Makhtoum International Airport","0","0","","Parkside 2"
"110-169-2026","2026-03-12 11:06:50","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","EMAAR SOUTH","Building","Villa","2584000","268.76","268.76","4 B/R","","","","Al Makhtoum International Airport","0","0","","Parkside 2"
"110-173-2026","2026-03-13 09:50:54","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","2280000","174","174","3 B/R","","","","","0","0","","The Valley-Nara"
"110-173-2026","2026-03-13 09:50:54","Sales","Lease to Own Registration","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","2850000","174","174","3 B/R","","","","","0","0","","The Valley-Nara"
"110-182-2026","2026-03-17 12:07:23","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","6300000","420.02","420.02","5 B/R","","","","","0","0","","Arabian Ranches lll - June"
"110-182-2026","2026-03-17 12:07:23","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","3300000","420.02","420.02","5 B/R","","","","","0","0","","Arabian Ranches lll - June"
"110-186-2026","2026-03-18 11:39:14","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3600000","170.02","170.02","3 B/R","","","","","0","0","","Mudon Al Ranim 3"
"110-186-2026","2026-03-18 11:39:14","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2760000","170.02","170.02","3 B/R","","","","","0","0","","Mudon Al Ranim 3"
"110-190-2026","2026-03-18 13:49:28","Sales","Lease to Own Registration","Ready","Free Hold","Residential","SERENA","Building","Villa","2800000","193.67","193.67","3 B/R","","","","Hamdan Sports Complex","0","0","","SERENA BELLA CASA"
"110-190-2026","2026-03-18 13:49:28","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","SERENA","Building","Villa","2240000","193.67","193.67","3 B/R","","","","Hamdan Sports Complex","0","0","","SERENA BELLA CASA"
"110-85-2026","2026-02-04 12:49:24","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","MIRA","Building","Villa","2200000","220.5","220.5","3 B/R","","","","Dubai Cycling Course","0","0","","REEM - MIRA OASIS COMMUNITY"
"110-85-2026","2026-02-04 12:49:24","Sales","Lease to Own Registration","Ready","Free Hold","Residential","MIRA","Building","Villa","2750000","220.5","220.5","3 B/R","","","","Dubai Cycling Course","0","0","","REEM - MIRA OASIS COMMUNITY"
"110-87-2026","2026-02-04 12:24:35","Sales","Lease to Own Registration","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","2460000","135.2","135.2","3 B/R","","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","","MIRABELLA"
"110-87-2026","2026-02-04 12:24:35","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","1960000","135.2","135.2","3 B/R","","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","","MIRABELLA"
"110-88-2026","2026-02-05 12:46:26","Sales","Lease to Own Registration","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","2880000","174","174","3 B/R","","","","","0","0","","The Valley-Nara"
"110-88-2026","2026-02-05 12:46:26","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","2304000","174","174","3 B/R","","","","","0","0","","The Valley-Nara"
"110-92-2026","2026-02-06 10:35:15","Sales","Lease to Own Registration","Ready","Free Hold","Residential","DUBAI HILLS","Building","Villa","4950000","194.58","194.58","3 B/R","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Global Village","0","0","","Maple III"
"110-92-2026","2026-02-06 10:35:15","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","DUBAI HILLS","Building","Villa","3960000","194.58","194.58","3 B/R","","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Global Village","0","0","","Maple III"
"110-94-2026","2026-02-10 14:17:38","Sales","Lease to Own Registration","Ready","Free Hold","Residential","AL FURJAN","Building","Villa","4000000","221.2","221.2","4 B/R","","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Sports City Swimming Academy","0","0","",""
"110-94-2026","2026-02-10 14:17:38","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","AL FURJAN","Building","Villa","3196000","221.2","221.2","4 B/R","","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Sports City Swimming Academy","0","0","",""
"110-96-2026","2026-02-11 10:23:08","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","3815000","302.8","302.8","4 B/R","","","","","0","0","","Arabian Ranches lll - June"
"110-96-2026","2026-02-11 10:23:08","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","5450000","302.8","302.8","4 B/R","","","","","0","0","","Arabian Ranches lll - June"
"110-97-2026","2026-02-11 10:50:26","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1650000","105.69","105.69","2 B/R","","","","","0","0","","Rukan 3"
"110-97-2026","2026-02-11 10:50:26","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","1290000","105.69","105.69","2 B/R","","","","","0","0","","Rukan 3"
"110-99-2026","2026-02-11 19:17:09","Mortgage","Lease to Own Registration","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","3727500","370.28","370.28","5 B/R","","","","","0","0","","The Pulse- Beachfront"
"110-99-2026","2026-02-11 19:17:09","Sales","Lease to Own Registration","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","5325000","370.28","370.28","5 B/R","","","","","0","0","","The Pulse- Beachfront"
"13-3093-2026","2026-02-04 13:41:20","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","1240000","160.65","160.65","3 B/R","","","","IMG World Adventures","0","0","","AMARANTA 2 "
"13-3292-2026","2026-02-02 09:01:01","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Building","Villa","2440000","140.42","140.42","3 B/R","","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","SEASONS COMMUNITY- AUTUMN"
"13-3304-2026","2026-02-02 11:24:25","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","3480000","196.81","196.81","2 B/R","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 1"
"13-3309-2026","2026-02-02 09:57:19","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","2520000","177.93","177.93","3 B/R","","","","IMG World Adventures","0","0","","La Violeta 2"
"13-3311-2026","2026-02-02 14:22:13","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","1940000","242.34","242.34","4 B/R","","","","IMG World Adventures","0","0","","La Violeta 2"
"13-3315-2026","2026-02-02 10:31:18","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Yelayiss 2","Building","Villa","1740000","191.13","191.13","3 B/R","","","","","0","0","","NASEEM TOWNHOUSES"
"13-3331-2026","2026-02-02 12:37:55","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","THE FIELD","Building","Villa","2640000","330.27","330.27","4 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"13-3339-2026","2026-02-02 11:18:01","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","EMIRATE LIVING","Building","Villa","3960000","292.87","292.87","3 B/R","","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Emirates Living - Springs 4"
"13-3355-2026","2026-02-02 11:51:13","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","MIRA","Building","Villa","3360000","264","264","4 B/R","","","","Dubai Cycling Course","0","0","","REEM-MIRA COMMUNITY PH 3"
"13-3357-2026","2026-02-02 12:27:13","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2960000","168.2","168.2","3 B/R","","","","","0","0","","Mudon Al Ranim 3"
"13-3362-2026","2026-02-02 12:30:47","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","TOWN SQUARE","Building","Villa","1975000","205.51","205.51","3 B/R","","","","Dubai Cycling Course","0","0","","TOWN SQUARE ZAHRA"
"13-3381-2026","2026-02-02 12:56:05","Mortgage","Mortgage Registration","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","2600000","168.01","168.01","3 B/R","","","","","0","0","","Mudon Al Ranim 2"
